,id,CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade,CNPJ
2758,22,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2019-07-08,62.0,Real,Por evento,7237373
2759,23,405,Concessão de cheque especial/conta garantida,por conta,2019-07-08,2.5,Percentual,Por evento,7237373
2760,24,406,Renovação de cheque especial/conta garantida,por conta,2019-07-08,2.5,Percentual,A cada 180 dias,7237373
2761,25,407,Débito autorizado em conta-corrente,por operacao,2008-06-20,5.0,Real,Por evento,7237373
2762,26,501,Saque em caixa automática externa/banco 24 horas,por saque,2021-04-01,2.55,Real,Por evento,7237373
2763,27,502,Emissão de DOC C,por operacao,2021-04-01,21.0,Real,Por evento,7237373
2764,28,503,Emissão de DOC D,por operacao,2021-04-01,21.0,Real,Por evento,7237373
2765,29,504,Ordem de Pagamento,por operacao,1998-01-15,0.0,Real,Por evento,7237373
2766,30,505,Depósito em outra agência,por operacao,2021-04-01,2.0,Real,Por evento,7237373
2767,31,506,Transferência Eletrônica Disponível - TED,por operacao,2019-07-08,21.0,Real,Por evento,7237373
2768,32,601,Em terminal  eletrônico,por emissao,2019-07-08,3.5,Real,Por evento,7237373
2769,33,602,Por outros meios,por emissao,2019-07-08,10.0,Real,Por evento,7237373
2770,34,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2019-07-08,10.0,Real,Por evento,7237373
2771,35,701,Entrada por borderô (listagem de titulos),por titulo,2018-11-05,8.3,Real,Por evento,7237373
2772,36,702,Entrada por meio magnético,por titulo,2018-11-05,5.1,Real,Por evento,7237373
2773,37,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-11-05,4.8,Real,Por evento,7237373
2774,38,704,Manutenção de título vencido,por titulo,2015-12-07,5.4,Real,A cada 30 dias,7237373
2775,39,705,Envio para protesto,por titulo,2017-08-21,10.0,Real,Por evento,7237373
2776,40,706,Sustação de protesto,por titulo,2015-12-07,6.0,Real,Por evento,7237373
2777,41,707,Devolução de título,por titulo,2018-11-05,5.3,Real,Por evento,7237373
2778,42,801,Abertura de crédito,por operacao,2014-11-14,3.0,Percentual,Por evento,7237373
2779,43,802,Renegociação de dívida,por operacao,2018-03-01,1.0,Percentual,Por evento,7237373
2780,44,803,Substituição de garantia,por operacao,2004-05-17,0.5,Percentual,Por evento,7237373
2781,45,804,Custódia de cheque pré-datado,por operacao,2017-01-02,0.6,Real,Por evento,7237373
2782,46,805,Rescisão Contratual (Quitação Antecipada),por operacao,2005-03-31,0.0,Real,Por evento,7237373
2783,47,901,Segunda via de documento,por copia,2019-07-08,10.0,Real,Por evento,7237373
2784,48,902,Ressarcimento de despesas-telefonema,por chamada,1997-01-24,7.0,Real,Por evento,7237373
2785,49,903,Ressarcimento de despesas-fax,por folha,2019-07-08,10.0,Real,Por evento,7237373
2786,50,904,Envelopamento de documentos,por envelope,1996-07-25,0.0,Real,Por evento,7237373
2787,51,905,Pagamento de funcionários via relação,por funcionario,2012-12-03,5.0,Real,Por evento,7237373
2788,52,906,Pagamento de funcionários via meio magnético,por funcionario,2018-11-05,4.0,Real,Por evento,7237373
2789,53,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2019-07-08,120.0,Real,Por evento,7237373
2790,54,1003,Exportação: Liquidação com Ordem de Pagamento,por operacao,2021-09-06,210.0,Real,Por evento,7237373
2791,55,1004,Exportação: Conferência de Documentos,por operacao,2019-07-08,160.0,Real,Por evento,7237373
2792,56,1006,Importação: Edição de Contrato de Câmbio,por operacao,2019-07-08,120.0,Real,Por evento,7237373
2793,57,1007,Importação: Emissão de Ordem de Pagamento,por operacao,2021-09-06,210.0,Real,Por evento,7237373
2794,58,1008,Importação: Demais Tarifas (Não incluem despesas no Exteior),por operacao,2004-10-08,300.0,Real,Por evento,7237373
2795,59,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2019-07-08,120.0,Real,Por evento,7237373
2796,60,1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,por operacao,2021-09-06,210.0,Real,Por evento,7237373
2797,61,1013,Financeiro - Ingresso de Recursos: Confecção de ROF,por operacao,2021-09-06,290.0,Real,Por evento,7237373
2798,62,1014,Financeiro - Ingresso de Recursos : Confecção de esquema de ROF,por operacao,2021-09-06,125.0,Real,Por evento,7237373
2799,63,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2004-10-08,90.0,Real,Por evento,7237373
2800,64,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2021-09-06,210.0,Real,Por evento,7237373
2801,65,1019,Financeiro - Remessa de Recursos: Alteração de ROF,por operacao,2021-09-06,170.0,Real,Por evento,7237373
2802,0,101,Confecção de ficha cadastral,por cliente,2009-12-16,1000.0,Real,Por evento,58616418
2803,1,102,Renovação de ficha cadastral,por cliente,2019-01-01,2000.0,Real,A cada 180 dias,58616418
2804,2,103,Consultas a serviços de proteção ao crédito,por consulta,2006-11-24,200.0,Real,Por evento,58616418
2805,3,302,Talão-20 folhas (segundo talão no mês),por talao,2006-11-24,20.0,Real,Por evento,58616418
2806,4,303,Cheque administrativo,por cheque,2006-11-24,20.0,Real,Por evento,58616418
2807,5,305,Cheque devolvido por insuficiência de fundos,por cheque,2006-11-24,30.0,Real,Por evento,58616418
2808,6,306,Oposição/sustação de pagamento de cheque,por cheque,2006-11-24,20.0,Real,Por evento,58616418
2809,7,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,2006-11-24,50.0,Real,Por evento,58616418
2810,8,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2006-11-24,50.0,Real,Por evento,58616418
2811,9,310,Cobrança de cheque por compensação,por cheque,2002-12-12,2.5,Real,Por evento,58616418
2812,10,311,Cheque TB (Transferência Bancária sem CPMF),por cheque,2006-11-24,5.0,Real,Por evento,58616418
2813,11,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2006-11-24,0.12,Percentual,Por evento,58616418
2814,12,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2006-11-24,0.12,Percentual,Por evento,58616418
2815,13,314,"Cheque TB com valor igual ou superior R$ 5.000,00 (vl.fixo + %)",por cheque,2006-11-24,0.12,Percentual,Por evento,58616418
2816,14,401,Abertura de conta,por conta,2019-02-22,2000.0,Real,Por evento,58616418
2817,15,402,Manutenção de conta ativa,por conta,2019-01-01,1000.0,Real,A cada 30 dias,58616418
2818,16,403,Manutenção de conta inativa,por conta,2019-01-01,1000.0,Real,A cada 30 dias,58616418
2819,17,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2002-12-12,20.0,Real,Por evento,58616418
2820,18,405,Concessão de cheque especial/conta garantida,por conta,2016-05-10,5.0,Percentual,Por evento,58616418
2821,19,406,Renovação de cheque especial/conta garantida,por conta,2016-05-10,5.0,Percentual,A cada 30 dias,58616418
2822,20,407,Débito autorizado em conta-corrente,por operacao,2006-11-24,3.0,Real,Por evento,58616418
2823,21,502,Emissão de DOC C,por operacao,2019-01-01,100.0,Real,Por evento,58616418
2824,22,503,Emissão de DOC D,por operacao,2019-01-01,100.0,Real,Por evento,58616418
2825,23,504,Ordem de Pagamento,por operacao,2006-11-24,15.0,Real,Por evento,58616418
2826,24,506,Transferência Eletrônica Disponível - TED,por operacao,2019-01-01,100.0,Real,Por evento,58616418
2827,25,601,Em terminal  eletrônico,por emissao,2019-04-16,100.0,Real,Por evento,58616418
2828,26,602,Por outros meios,por emissao,2019-04-16,100.0,Real,Por evento,58616418
2829,27,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2005-05-10,10.0,Real,Por evento,58616418
2830,28,701,Entrada por borderô (listagem de titulos),por titulo,2019-01-01,20.0,Real,Por evento,58616418
2831,29,702,Entrada por meio magnético,por titulo,2019-01-01,20.0,Real,Por evento,58616418
2832,30,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2019-01-01,20.0,Real,Por evento,58616418
2833,31,704,Manutenção de título vencido,por titulo,2019-01-01,50.0,Real,A cada 30 dias,58616418
2834,32,705,Envio para protesto,por titulo,2019-01-01,50.0,Real,Por evento,58616418
2835,33,706,Sustação de protesto,por titulo,2019-01-01,50.0,Real,Por evento,58616418
2836,34,707,Devolução de título,por titulo,2018-04-03,50.0,Real,Por evento,58616418
2837,35,801,Abertura de crédito,por operacao,2016-02-05,5.0,Percentual,Por evento,58616418
2838,36,802,Renegociação de dívida,por operacao,2006-11-24,500.0,Real,Por evento,58616418
2839,37,803,Substituição de garantia,por operacao,2006-11-24,500.0,Real,Por evento,58616418
2840,38,804,Custódia de cheque pré-datado,por operacao,2005-05-10,1.5,Real,Por evento,58616418
2841,39,805,Rescisão Contratual (Quitação Antecipada),por operacao,2006-11-24,0.6,Percentual,Por evento,58616418
2842,40,901,Segunda via de documento,por copia,2006-11-24,50.0,Real,Por evento,58616418
2843,41,902,Ressarcimento de despesas-telefonema,por chamada,2006-11-24,300.0,Real,Por evento,58616418
2844,42,903,Ressarcimento de despesas-fax,por folha,2006-11-24,300.0,Real,Por evento,58616418
2845,43,904,Envelopamento de documentos,por envelope,2006-11-24,300.0,Real,Por evento,58616418
2846,44,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2013-06-11,900.0,Real,Por evento,58616418
2847,45,1002,Exportação: Edição de Contrato de Câmbio via Internet,por operacao,2013-06-11,500.0,Real,Por evento,58616418
2848,46,1003,Exportação: Liquidação com Ordem de Pagamento,por operacao,2013-06-11,400.0,Real,Por evento,58616418
2849,47,1004,Exportação: Conferência de Documentos,por operacao,2013-06-11,900.0,Real,Por evento,58616418
2850,48,1005,Exportação: Câmbio Simplicado (todas as despesas do cliente no Banco),por operacao,2013-06-11,800.0,Real,Por evento,58616418
2851,49,1006,Importação: Edição de Contrato de Câmbio,por operacao,2013-06-11,900.0,Real,Por evento,58616418
2852,50,1007,Importação: Emissão de Ordem de Pagamento,por operacao,2013-06-11,300.0,Real,Por evento,58616418
2853,51,1008,Importação: Demais Tarifas (Não incluem despesas no Exteior),por operacao,2013-06-11,900.0,Real,Por evento,58616418
2854,52,1009,Importação: Câmbio Simplificado(Todas as despesas do cliente no Banco),por operacao,2013-06-11,800.0,Real,Por evento,58616418
2855,53,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2013-06-11,900.0,Real,Por evento,58616418
2856,54,1011,Financeiro-Ingresso de Recursos:Edição de Cont. de Câmbio Via Internet,por operacao,2013-06-11,500.0,Real,Por evento,58616418
2857,55,1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,por operacao,2013-06-11,400.0,Real,Por evento,58616418
2858,56,1013,Financeiro - Ingresso de Recursos: Confecção de ROF,por operacao,2013-06-11,2000.0,Real,Por evento,58616418
2859,57,1014,Financeiro - Ingresso de Recursos : Confecção de esquema de ROF,por operacao,2013-06-11,1800.0,Real,Por evento,58616418
2860,58,1015,Financeiro - Ingresso de Recursos: Confecção de Cadastro no Cademp,por operacao,2013-06-11,1500.0,Real,Por evento,58616418
2861,59,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2013-06-11,900.0,Real,Por evento,58616418
2862,60,1017,Financeiro-Remessa de Recursos: Edição de Cont. de Câmbio Via Internet,por operacao,2013-06-11,900.0,Real,Por evento,58616418
2863,61,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2013-06-11,300.0,Real,Por evento,58616418
2864,62,1019,Financeiro - Remessa de Recursos: Alteração de ROF,por operacao,2005-05-10,1000.0,Real,Por evento,58616418
2865,0,1001,Exportação: Edição de Contrato de Câmbio,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2866,1,1002,Exportação: Edição de Contrato de Câmbio via Internet,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2867,2,1003,Exportação: Liquidação com Ordem de Pagamento,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2868,3,1004,Exportação: Conferência de Documentos,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2869,4,1005,Exportação: Câmbio Simplicado (todas as despesas do cliente no Banco),por operacao,2010-09-13,0.0,Real,Por evento,4866275
2870,5,1006,Importação: Edição de Contrato de Câmbio,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2871,6,1007,Importação: Emissão de Ordem de Pagamento,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2872,7,1008,Importação: Demais Tarifas (Não incluem despesas no Exteior),por operacao,2010-09-13,0.0,Real,Por evento,4866275
2873,8,1009,Importação: Câmbio Simplificado(Todas as despesas do cliente no Banco),por operacao,2010-09-13,0.0,Real,Por evento,4866275
2874,9,1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2875,10,1011,Financeiro-Ingresso de Recursos:Edição de Cont. de Câmbio Via Internet,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2876,11,1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2877,12,1014,Financeiro - Ingresso de Recursos : Confecção de esquema de ROF,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2878,13,1015,Financeiro - Ingresso de Recursos: Confecção de Cadastro no Cademp,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2879,14,1016,Financeiro -Remessa de Recursos: Edição de Contrato de Câmbio,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2880,15,1017,Financeiro-Remessa de Recursos: Edição de Cont. de Câmbio Via Internet,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2881,16,1018,Financeiro - Remessa de Recursos: Emissão de Ordem de Pagamento,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2882,17,1019,Financeiro - Remessa de Recursos: Alteração de ROF,por operacao,2010-09-13,0.0,Real,Por evento,4866275
2883,0,101,Confecção de ficha cadastral,por cliente,2021-09-20,4000.0,Real,Por evento,59118133
2884,1,102,Renovação de ficha cadastral,por cliente,2021-09-20,2000.0,Real,A cada 180 dias,59118133
2885,2,103,Consultas a serviços de proteção ao crédito,por consulta,2015-11-09,200.0,Real,Por evento,59118133
2886,3,302,Talão-20 folhas (segundo talão no mês),por talao,2015-11-09,20.0,Real,Por evento,59118133
2887,4,303,Cheque administrativo,por cheque,2015-11-09,50.0,Real,Por evento,59118133
2888,5,304,Cheque avulso,por cheque,2015-11-09,10.0,Real,Por evento,59118133
2889,6,305,Cheque devolvido por insuficiência de fundos,por cheque,2015-11-09,30.0,Real,Por evento,59118133
2890,7,306,Oposição/sustação de pagamento de cheque,por cheque,2015-11-09,15.0,Real,Por evento,59118133
2891,8,308,Inclusão no Cadastro de Cheques sem Fundo,por cheque,2015-11-09,40.0,Real,Por evento,59118133
2892,9,309,Exclusão do Cadastro de Cheques sem Fundo,por cheque,2015-11-09,40.0,Real,Por evento,59118133
2893,10,310,Cobrança de cheque por compensação,por cheque,2015-11-09,5.0,Real,Por evento,59118133
2894,11,312,"Cheque Administrativo com vl.igual ou superior a R$5.000,00 (vl.fx.+%)",por cheque,2015-11-09,0.2,Percentual,Por evento,59118133
2895,12,313,"Cobrança de Cheque por compensação com Vl. = ou > R$ 5.000,00(Vl.fx+%)",por cheque,2010-11-13,0.1,Percentual,Por evento,59118133
2896,13,401,Abertura de conta,por conta,2015-11-09,100.0,Real,Por evento,59118133
2897,14,402,Manutenção de conta ativa,por conta,2015-11-09,100.0,Real,A cada 30 dias,59118133
2898,15,403,Manutenção de conta inativa,por conta,2015-11-09,1000.0,Real,A cada 180 dias,59118133
2899,16,404,"Adiant. a deposit., incl. excesso limite de ch. especial",por operacao,2015-11-09,250.0,Real,Por evento,59118133
2900,17,405,Concessão de cheque especial/conta garantida,por conta,2021-09-20,5.0,Percentual,Por evento,59118133
2901,18,406,Renovação de cheque especial/conta garantida,por conta,2021-09-20,4000.0,Real,A cada 30 dias,59118133
2902,19,407,Débito autorizado em conta-corrente,por operacao,2015-11-09,10.0,Real,Por evento,59118133
2903,20,502,Emissão de DOC C,por operacao,2021-09-20,50.0,Real,Por evento,59118133
2904,21,503,Emissão de DOC D,por operacao,2021-09-20,50.0,Real,Por evento,59118133
2905,22,504,Ordem de Pagamento,por operacao,2015-11-09,30.0,Real,Por evento,59118133
2906,23,505,Depósito em outra agência,por operacao,1996-07-25,0.0,Real,Por evento,59118133
2907,24,506,Transferência Eletrônica Disponível - TED,por operacao,2021-09-20,50.0,Real,Por evento,59118133
2908,25,601,Em terminal  eletrônico,por emissao,2015-11-09,2.0,Real,Por evento,59118133
2909,26,602,Por outros meios,por emissao,2015-11-09,10.0,Real,Por evento,59118133
2910,27,603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2015-11-09,15.0,Real,Por evento,59118133
2911,28,701,Entrada por borderô (listagem de titulos),por titulo,2015-11-09,30.0,Real,Por evento,59118133
2912,29,702,Entrada por meio magnético,por titulo,2015-11-09,10.0,Real,Por evento,59118133
2913,30,703,Entrada sem registro - por boleto emitido pelo cliente,por titulo,2015-11-09,10.0,Real,Por evento,59118133
2914,31,704,Manutenção de título vencido,por titulo,2015-11-09,10.0,Real,A cada 60 dias,59118133
2915,32,705,Envio para protesto,por titulo,2015-11-09,20.0,Real,Por evento,59118133
2916,33,706,Sustação de protesto,por titulo,2015-11-09,20.0,Real,Por evento,59118133
2917,34,707,Devolução de título,por titulo,2015-11-09,20.0,Real,Por evento,59118133
2918,35,801,Abertura de crédito,por operacao,2021-09-20,5.0,Percentual,Por evento,59118133
